source,granularity,name,address,district,lat,lon,unit_type,operator_name,operator_name_source,host_id,host_listings_count,website,picture_url,phone,email,raw_id,name_norm,domain,source_names,source_record_ids,merge_confidence,canonical_id,linked_establishment_id,linked_establishment_confidence,linked_establishment_evidence,candidate_establishment_id,candidate_establishment_distance_m,candidate_establishment_evidence,operator_name_normalized,operator_identity_confidence,unit_type_normalized,hotel_chain,operator_type,embedding_score_raw,embedding_score,embedding_suggestion
airbnb,listing,Boho Bliss: Stylish Apartment with Pool&Gym&Sauna,Donaustadt,Donaustadt,48.2436741,16.43252,Entire rental unit,Samira,airbnb_host,243679415.0,1.0,https://www.airbnb.com/rooms/944290419304415302,https://a0.muscache.com/pictures/hosting/Hosting-944290419304415302/original/44df3f5c-5e25-497c-84fc-928e142d2551.jpeg,,,airbnb:944290419304415302,boho bliss stylish apartment with pool gym sauna,airbnb.com,airbnb,airbnb:944290419304415302,single,4b1ea953-cc2c-4db7-bd63-83905917e1e8,,,,63f17250-d48e-4e5e-a527-63d6b38b4b2f,38.03,distance<=38m,samira,high,apartment,,single_property,-1.5442657470703125,0.5671194088433109,review
airbnb,listing,Deluxe Doppelzimmer B6,Landstra§e,Landstraße,48.2127178,16.3884188,Private room in rental unit,Ebubekir,airbnb_host,493008351.0,16.0,https://www.airbnb.com/rooms/791397344580842644,https://a0.muscache.com/pictures/3c3cdf9e-5f87-4f3b-b8dc-b19c2d8f3aa6.jpg,,,airbnb:791397344580842644,deluxe doppelzimmer b6,airbnb.com,airbnb,airbnb:791397344580842644,single,43649a4e-4c4b-4913-a791-d39aa0c92e0a,,,,6752c72a-da46-4e23-838c-f6c794d9b89c,4.94,distance<=5m,ebubekir,high,apartment,,multi_listing,-1.5443137884140015,0.5670658254292258,review
airbnb,listing,Stephansdom Residence Apartment,Innere Stadt,Innere Stadt,48.20813350998375,16.372246788008383,Entire rental unit,Jakob,airbnb_host,575770548.0,5.0,https://www.airbnb.com/rooms/1177384261459695894,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE3NzM4NDI2MTQ1OTY5NTg5NA%3D%3D/original/1308525b-63c5-4cf1-9355-550b73fe4f00.jpeg,,,airbnb:1177384261459695894,stephansdom residence apartment,airbnb.com,airbnb,airbnb:1177384261459695894,single,7af1ab58-0c8c-4d94-91b4-929f78a67dc9,,,,9c908952-902e-47ce-9837-72201a5d24c8,25.19,distance<=25m,jakob,high,apartment,,multi_listing,-1.5455896854400635,0.5656427403648246,review
airbnb,listing,Luxury Studio in Center 3.17,Alsergrund,Alsergrund,48.215023,16.350889,Room in serviced apartment,Prestige Apartments Sabrina,airbnb_host,14070533.0,62.0,https://www.airbnb.com/rooms/30924651,https://a0.muscache.com/pictures/213f68aa-dbe9-4a7d-8fae-bdedc2453649.jpg,,,airbnb:30924651,luxury studio in center 3 17,airbnb.com,airbnb,airbnb:30924651,single,6e987974-1d75-4f93-bee5-66df51354286,,,,67360907-c5bf-4f72-a00f-18f940a0ef3f,37.92,distance<=38m,prestige apartments sabrina,high,apartment,,multi_listing,-1.5465010404586792,0.5646262510331095,review
airbnb,listing,Central flat with terrace,Leopoldstadt,Leopoldstadt,48.2169961,16.3783278,Entire condo,Barbara,airbnb_host,112722566.0,1.0,https://www.airbnb.com/rooms/16901546,https://a0.muscache.com/pictures/8b798402-ad84-445f-a3f4-e2837e34d4c2.jpg,,,airbnb:16901546,central flat with terrace,airbnb.com,airbnb,airbnb:16901546,single,e65d3194-9a2f-4ff5-9c0d-1efcba258df0,,,,0ee19d5c-4acb-4be7-a995-7125b8e7e05c,10.85,distance<=11m,barbara,high,apartment,,single_property,-1.5465373992919922,0.5645856978289011,review
airbnb,listing,Entire City-apartment with balcony,Leopoldstadt,Leopoldstadt,48.22411,16.39846,Entire rental unit,Karl,airbnb_host,25573023.0,1.0,https://www.airbnb.com/rooms/6439432,https://a0.muscache.com/pictures/90150120-53a4-4892-a28f-ae8cc9580265.jpg,,,airbnb:6439432,entire city apartment with balcony,airbnb.com,airbnb,airbnb:6439432,single,39001ef8-8a8d-43c6-9df5-74ef268930a2,,,,3807cec7-7089-4f18-acd0-a3b373cec301,30.45,distance<=30m,karl,high,apartment,,single_property,-1.5475518703460693,0.5634541969508245,review
airbnb,listing,Cozy Central Room,Mariahilf,Mariahilf,48.19487,16.35046,Private room in rental unit,Lisa,airbnb_host,106790040.0,1.0,https://www.airbnb.com/rooms/16318049,https://a0.muscache.com/pictures/90e6c2c6-816b-45cc-b046-87b99730831c.jpg,,,airbnb:16318049,cozy central room,airbnb.com,airbnb,airbnb:16318049,single,7be98d3b-aed7-4eeb-b181-8e30ce269e53,,,,7fca2062-7a5a-46c3-a04d-5e6f0cfa5752,6.49,distance<=6m,lisa,high,apartment,,single_property,-1.5477116107940674,0.5632760287749582,review
airbnb,listing,The Industrialist – Design Suite in Central Vienna,Mariahilf,Mariahilf,48.1985826,16.351493,Entire rental unit,Maurice,airbnb_host,503853597.0,4.0,https://www.airbnb.com/rooms/1459313306359684971,https://a0.muscache.com/pictures/prohost-api/Hosting-1459313306359684971/original/05b43b05-1110-4da9-ae37-9375deda903b.jpeg,,,airbnb:1459313306359684971,the industrialist design suite in central vienna,airbnb.com,airbnb,airbnb:1459313306359684971,single,f70ad6bb-bfa2-4b3b-921b-3a9933e58532,,,,089ef8e8-1e97-4a03-81b4-f3ef18809016,24.45,distance<=24m,maurice,high,apartment,,multi_listing,-1.5482782125473022,0.5626440635959338,review
airbnb,listing,Luxury Apartment in Old Town Centre,Innere Stadt,Innere Stadt,48.2104,16.38185,Entire rental unit,Nina,airbnb_host,22835213.0,4.0,https://www.airbnb.com/rooms/30306978,https://a0.muscache.com/pictures/b8afea3f-6d31-4f3f-88a8-4835f52da84b.jpg,,,airbnb:30306978,luxury apartment in old town centre,airbnb.com,airbnb,airbnb:30306978,single,581d9391-99b4-454d-b120-f5900e3de221,,,,f2d16b19-c994-4ecf-a4eb-1fcf08855dcd,34.56,distance<=35m,nina,high,apartment,,multi_listing,-1.5486092567443848,0.5622748299956495,review
airbnb,listing,Cityside Studio Apartment,Alsergrund,Alsergrund,48.23200225830078,16.361299514770508,Entire serviced apartment,Amadeus,airbnb_host,388009441.0,13.0,https://www.airbnb.com/rooms/48116698,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDgxMTY2OTg=/original/6b22176c-2607-423c-af43-2efa8200dfa5.jpeg,,,airbnb:48116698,cityside studio apartment,airbnb.com,airbnb,airbnb:48116698,single,a9cd0b74-c378-44fe-be65-f66c4ff3886d,,,,7fa65744-7f0c-48ae-84f0-31793201fbfe,16.22,distance<=16m,amadeus,high,apartment,,multi_listing,-1.5491454601287842,0.5616767699545697,review
airbnb,listing,Elegant flat next to old City,Leopoldstadt,Leopoldstadt,48.2207154,16.3814527,Entire rental unit,Omar,airbnb_host,520893489.0,1.0,https://www.airbnb.com/rooms/917440659315419518,https://a0.muscache.com/pictures/hosting/Hosting-917440659315419518/original/4e4c63c7-98f9-46e6-a1bb-12ace348e7b7.jpeg,,,airbnb:917440659315419518,elegant flat next to old city,airbnb.com,airbnb,airbnb:917440659315419518,single,7c4ae728-a3e6-4f51-8888-8401347a4440,,,,94864d1e-a534-4607-8dd3-b22398133196,7.02,distance<=7m,omar,high,apartment,,single_property,-1.5497145652770996,0.5610420125877146,review
airbnb,listing,GAG Apartment Top 13/13a,Innere Stadt,Innere Stadt,48.2070750402022,16.376091009428542,Entire rental unit,Aliz,airbnb_host,129829780.0,9.0,https://www.airbnb.com/rooms/1314337052884661144,https://a0.muscache.com/pictures/miso/Hosting-1314337052884661144/original/c4997d29-7f57-4f4a-901d-128f18733c9b.jpeg,,,airbnb:1314337052884661144,gag apartment top 13 13a,airbnb.com,airbnb,airbnb:1314337052884661144,single,56f73fa0-48fb-4da5-a266-65ee29a12ce1,,,,71a3da51-7c96-4743-8ef9-b3b836873b88,35.67,distance<=36m,aliz,high,apartment,,multi_listing,-1.549755573272705,0.5609962738918205,review
airbnb,listing,Beautiful spacious room in the centre of Vienna !,Mariahilf,Mariahilf,48.19996,16.3597,Private room in rental unit,Ivan,airbnb_host,112142911.0,5.0,https://www.airbnb.com/rooms/36550574,https://a0.muscache.com/pictures/8bfcb4c1-f65b-4fd2-b40c-f18c8eba2966.jpg,,,airbnb:36550574,beautiful spacious room in the centre of vienna,airbnb.com,airbnb,airbnb:36550574,single,ef0d7ce9-ccda-4665-83bc-2f89067cb10e,,,,3f6db6e7-0bed-4a5f-92f5-79e04392dd5a,16.29,distance<=16m,ivan,high,apartment,,multi_listing,-1.5500832796096802,0.560630763208644,review
airbnb,listing,"Wohnen im 2. Bezirk > 3 Monate, nicht touristisch",Leopoldstadt,Leopoldstadt,48.22213,16.3978,Entire rental unit,Stefanie,airbnb_host,444115416.0,2.0,https://www.airbnb.com/rooms/911384435287892595,https://a0.muscache.com/pictures/miso/Hosting-911384435287892595/original/bd5b2819-3c46-4cf4-a27f-fc00638d9125.jpeg,,,airbnb:911384435287892595,wohnen im 2 bezirk 3 monate nicht touristisch,airbnb.com,airbnb,airbnb:911384435287892595,single,89d82012-eade-467a-beec-2ec7c5704b63,,,,92bdbf19-6199-49e9-a701-11b55a6df295,22.91,distance<=23m,stefanie,high,apartment,,multi_listing,-1.5506625175476074,0.5599847041291406,review
airbnb,listing,The Altwienerhof Sunny Apartment,Rudolfsheim-Fnfhaus,Rudolfsheim-Fünfhaus,48.1905362,16.3366732,Room in hotel,Panus,airbnb_host,372022409.0,4.0,https://www.airbnb.com/rooms/1313798380969548660,https://a0.muscache.com/pictures/airflow/Hosting-1313798380969548660/original/ff6605da-d98d-430a-966e-1640fa343363.jpg,,,airbnb:1313798380969548660,the altwienerhof sunny apartment,airbnb.com,airbnb,airbnb:1313798380969548660,single,8fa53361-a3d6-4a52-a428-278c738d0056,,,,4d185fb0-511b-4d11-90d8-cb1320aaee11,15.07,distance<=15m,panus,high,hotel,,multi_listing,-1.550985336303711,0.5596246448603002,review
airbnb,listing,Spacious apartment with garden (#9),Hernals,Hernals,48.22353,16.31773,Entire rental unit,Stephanie,airbnb_host,675182.0,17.0,https://www.airbnb.com/rooms/5711361,https://a0.muscache.com/pictures/9dfc2e54-c753-4671-be73-6b24bea46e0c.jpg,,,airbnb:5711361,spacious apartment with garden 9,airbnb.com,airbnb,airbnb:5711361,single,fb283b16-8852-45af-b656-d6267ff2f373,,,,39e0c0d5-822d-4802-b120-8bc31d70c4e0,14.72,distance<=15m,stephanie,high,apartment,,multi_listing,-1.551100254058838,0.5594964701427366,review
airbnb,listing,Top furnished apartment near city center + AC 3.21,Alsergrund,Alsergrund,48.2152554,16.3497195,Entire serviced apartment,Prestige Apartments Sabrina,airbnb_host,14070533.0,62.0,https://www.airbnb.com/rooms/725921620543272951,https://a0.muscache.com/pictures/miso/Hosting-725921620543272951/original/fa20b8af-14a3-4844-9b83-34740f012d32.jpeg,,,airbnb:725921620543272951,top furnished apartment near city center ac 3 21,airbnb.com,airbnb,airbnb:725921620543272951,single,9dffe9e8-98cf-42d8-a41e-f87a58b8ef18,,,,b13d7805-5a99-4f3d-bb35-cae2dc23560a,39.44,distance<=39m,prestige apartments sabrina,high,apartment,,multi_listing,-1.5512471199035645,0.5593326617899999,review
airbnb,listing,"Vienna Residence, Philips Haus - Euro Plaza #6580",Favoriten,Favoriten,48.1690394330068,16.346603899319764,Entire rental unit,Vienna Residence,airbnb_brand_prefix,15935294.0,222.0,https://www.airbnb.com/rooms/1443324271285309676,https://a0.muscache.com/pictures/prohost-api/Hosting-1443324271285309676/original/c7f779c8-5628-443c-8d89-5d5d70636fc0.jpeg,,,airbnb:1443324271285309676,vienna residence philips haus euro plaza 6580,airbnb.com,airbnb,airbnb:1443324271285309676,single,8ad17969-9af2-40cc-b218-f9cd41a4325e,,,,7426f0a0-a6b4-4c6c-98eb-dd50560e6e5a,16.96,distance<=17m,vienna residence,medium,apartment,,multi_listing,-1.551481008529663,0.5590717916698135,review
airbnb,listing,Low-Cost Luxury Studio in the city center #3/10,Innere Stadt,Innere Stadt,48.20397,16.37036,Entire rental unit,Alp,airbnb_host,1996189.0,11.0,https://www.airbnb.com/rooms/2705249,https://a0.muscache.com/pictures/8841d20a-f794-4b07-8838-c7830e6b14ce.jpg,,,airbnb:2705249,low cost luxury studio in the city center 3 10,airbnb.com,airbnb,airbnb:2705249,single,b2246894-a152-4356-95e2-377921963dde,,,,ae1267ab-e79d-4962-92b0-5aac1f328c49,19.21,distance<=19m,alp,high,apartment,,multi_listing,-1.5516488552093506,0.5588845821238285,review
airbnb,listing,Smile Picasso Penthouse - Downtown Vienna,Innere Stadt,Innere Stadt,48.21161418979965,16.374093577481105,Entire rental unit,Smile,airbnb_host,216276706.0,49.0,https://www.airbnb.com/rooms/918050805364398866,https://a0.muscache.com/pictures/prohost-api/Hosting-918050805364398866/original/bd6f586b-169d-43c2-8901-92dc60744a29.jpeg,,,airbnb:918050805364398866,smile picasso penthouse downtown vienna,airbnb.com,airbnb,airbnb:918050805364398866,single,3c49e809-109d-4fbd-a554-fa8d3fc9833c,,,,a7245eab-2162-4299-baae-74aa6ebb2d67,35.63,distance<=36m,smile,high,apartment,,multi_listing,-1.5520567893981934,0.5584295884687429,review
airbnb,listing,City Center Studio with Gorgeous View,Innere Stadt,Innere Stadt,48.21094249774509,16.377425663802082,Entire rental unit,Alex,airbnb_host,142158350.0,1.0,https://www.airbnb.com/rooms/20020091,https://a0.muscache.com/pictures/d1b86f87-8041-49e0-be3e-5a10b24d737d.jpg,,,airbnb:20020091,city center studio with gorgeous view,airbnb.com,airbnb,airbnb:20020091,single,ce5aa39a-efe8-4c00-bdb9-d65a0d1222ff,,,,b9fdfc2d-21cc-483e-b1e7-7b3ef95e4b83,21.39,distance<=21m,alex,high,apartment,,single_property,-1.5525975227355957,0.5578264758973028,review
airbnb,listing,Luxury Studio in Center 3.16,Alsergrund,Alsergrund,48.21526718139648,16.349687576293945,Entire serviced apartment,Prestige Apartments Sabrina,airbnb_host,14070533.0,62.0,https://www.airbnb.com/rooms/13423104,https://a0.muscache.com/pictures/559dc8be-f9be-414a-b723-47c94bbfe70d.jpg,,,airbnb:13423104,luxury studio in center 3 16,airbnb.com,airbnb,airbnb:13423104,single,e2468d21-4550-435f-9be5-029469cf4448,,,,b13d7805-5a99-4f3d-bb35-cae2dc23560a,39.81,distance<=40m,prestige apartments sabrina,high,apartment,,multi_listing,-1.5531566143035889,0.5572028872817706,review
airbnb,listing,"Vienna Residence, Philips Haus - Euro Plaza #6623",Favoriten,Favoriten,48.16893,16.34648,Entire rental unit,Vienna Residence,airbnb_brand_prefix,15935294.0,222.0,https://www.airbnb.com/rooms/1443326259437801491,https://a0.muscache.com/pictures/prohost-api/Hosting-1443326259437801491/original/db7b4b99-e4fc-4053-aa66-e17a2cb0944a.jpeg,,,airbnb:1443326259437801491,vienna residence philips haus euro plaza 6623,airbnb.com,airbnb,airbnb:1443326259437801491,single,f0f9cd21-1e49-44e2-ab50-9251ecc41a0e,,,,7426f0a0-a6b4-4c6c-98eb-dd50560e6e5a,26.55,distance<=27m,vienna residence,medium,apartment,,multi_listing,-1.553676724433899,0.5566227770196027,review
airbnb,listing,Old Town Housing in the Heart of Historic Vienna,Innere Stadt,Innere Stadt,48.21029,16.37378,Private room in rental unit,Rainer,airbnb_host,2991966.0,1.0,https://www.airbnb.com/rooms/2924491,https://a0.muscache.com/pictures/miso/Hosting-2924491/original/344e5b25-1f98-46dc-a67f-fe7c3f7d56e5.jpeg,,,airbnb:2924491,old town housing in the heart of historic vienna,airbnb.com,airbnb,airbnb:2924491,single,10860258-d311-4e18-b827-21a98aef3e4f,,,,09183b6f-b198-4cb3-87e6-66422e5df0b3,14.34,distance<=14m,rainer,high,apartment,,single_property,-1.5538734197616577,0.5564033908329017,review
airbnb,listing,"CityPulse Studio ""Einspänner""",Margareten,Margareten,48.19254,16.3551,Entire rental unit,Easy Flat TEAM,airbnb_host,50945012.0,76.0,https://www.airbnb.com/rooms/20989593,https://a0.muscache.com/pictures/abfa5167-9887-4d0f-a0c0-a04931903328.jpg,,,airbnb:20989593,citypulse studio einspanner,airbnb.com,airbnb,airbnb:20989593,single,89e1a610-5c9e-4312-a5b3-7281fcedee92,,,,3e9f8da5-ae37-4fcb-91f0-a65d84200064,36.23,distance<=36m,easy flat team,high,apartment,,multi_listing,-1.5541448593139648,0.5561006378952541,review
airbnb,listing,Soundproofed rooms & aromatherapy bath amenities,Innere Stadt,Innere Stadt,48.2102659,16.3784865,Room in hotel,Daniella,airbnb_host,580307924.0,5.0,https://www.airbnb.com/rooms/1384685693627097493,https://a0.muscache.com/pictures/prohost-api/Hosting-1384685693627097493/original/f2e01260-198b-4c18-9d8f-55cd43cdd021.jpeg,,,airbnb:1384685693627097493,soundproofed rooms aromatherapy bath amenities,airbnb.com,airbnb,airbnb:1384685693627097493,single,544aec90-120c-4eea-950e-ca2d66e4ac8e,,,,182d1e99-664a-4a3f-83fc-67b0495fd76a,0.01,distance<=0m,daniella,high,hotel,,multi_listing,-1.5556972026824951,0.554369215517544,review
airbnb,listing,Green Palm - 60m2 - central with green view,Rudolfsheim-Fnfhaus,Rudolfsheim-Fünfhaus,48.19496993,16.33804563,Entire rental unit,Theresia,airbnb_host,131677242.0,7.0,https://www.airbnb.com/rooms/1023806532867555231,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTAyMzgwNjUzMjg2NzU1NTIzMQ%3D%3D/original/bdc34d4b-cde7-416d-a9e4-331353db6d66.jpeg,,,airbnb:1023806532867555231,green palm 60m2 central with green view,airbnb.com,airbnb,airbnb:1023806532867555231,single,052aaf08-abd7-405b-ae00-6d07ac0d4d97,,,,0f34d578-9fa9-42ef-a45c-e708565eb102,15.3,distance<=15m + token_overlap=palm,theresia,high,apartment,,multi_listing,-1.5557081699371338,0.5543569830756189,review
airbnb,listing,Typical charming Viennese building,Wieden,Wieden,48.18922,16.37274,Private room in rental unit,Julia,airbnb_host,35579644.0,1.0,https://www.airbnb.com/rooms/6797195,https://a0.muscache.com/pictures/85859412/2afea2b9_original.jpg,,,airbnb:6797195,typical charming viennese building,airbnb.com,airbnb,airbnb:6797195,single,3aaeebf8-075b-4984-b54c-a351f7da8a33,,,,e0fd3a01-5dff-4b00-8822-d5e9bf4ac3f6,39.76,distance<=40m,julia,high,apartment,,single_property,-1.5558627843856812,0.5541845322367392,review
airbnb,listing,"Altwienerhof Egon Schile Studio, cozy&artsy",Rudolfsheim-Fnfhaus,Rudolfsheim-Fünfhaus,48.19053,16.33668,Entire condo,Panus,airbnb_host,372022409.0,4.0,https://www.airbnb.com/rooms/45889733,https://a0.muscache.com/pictures/airflow/Hosting-45889733/original/bceb8db2-a988-46e3-8e4a-dabbf6248883.jpg,,,airbnb:45889733,altwienerhof egon schile studio cozy artsy,airbnb.com,airbnb,airbnb:45889733,single,c13a2e0c-823e-4d92-9be4-c8cfb7f8cefa,,,,4d185fb0-511b-4d11-90d8-cb1320aaee11,15.21,distance<=15m,panus,high,apartment,,multi_listing,-1.556093692779541,0.5539269861496847,review
airbnb,listing,josef's home | Premium Suite | Quiet & Central,Josefstadt,Josefstadt,48.20873,16.35395,Entire serviced apartment,josef's home,airbnb_brand_prefix,559988321.0,36.0,https://www.airbnb.com/rooms/42399885,https://a0.muscache.com/pictures/miso/Hosting-42399885/original/f32b0026-e77e-4e02-9ea9-00a9daa03142.jpeg,,,airbnb:42399885,josef s home premium suite quiet central,airbnb.com,airbnb,airbnb:42399885,single,dd0da636-beaf-4bf3-ada2-1bd14ffb1b9c,,,,1e290717-518f-465e-8369-3c018d5bf45b,24.23,distance<=24m,josef s home,medium,apartment,,multi_listing,-1.5565276145935059,0.5534430069256895,review
airbnb,listing,Lovely 1 bedroom apartment in Mariahilf Vienna,Mariahilf,Mariahilf,48.1957856283702,16.35131956516876,Entire rental unit,Ting Hsuan,airbnb_host,151926955.0,11.0,https://www.airbnb.com/rooms/737373352461207118,https://a0.muscache.com/pictures/prohost-api/Hosting-737373352461207118/original/2dfdee0c-6bd9-4cd0-af0b-5e470e0c9ad7.jpeg,,,airbnb:737373352461207118,lovely 1 bedroom apartment in mariahilf vienna,airbnb.com,airbnb,airbnb:737373352461207118,single,49cd1324-277e-4e5f-9a39-b598f4f5e38e,,,,d7235625-dd4a-4212-8383-38e26bc92a61,32.63,distance<=33m,ting hsuan,high,apartment,,multi_listing,-1.5565522909164429,0.5534154839313579,review
airbnb,listing,Zentrumsnahes Apartment,Landstra§e,Landstraße,48.19312773611183,16.393181715252712,Entire rental unit,Maria,airbnb_host,461303306.0,3.0,https://www.airbnb.com/rooms/1488229679824913174,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ4ODIyOTY3OTgyNDkxMzE3NA==/original/b5c6cf4d-3afc-47f5-bc93-51505058783d.jpeg,,,airbnb:1488229679824913174,zentrumsnahes apartment,airbnb.com,airbnb,airbnb:1488229679824913174,single,b6b8664f-a1a5-4c82-abe4-42faf0a82c22,,,,b5fa6f7a-3d31-4df1-a084-3f5252970e05,33.9,distance<=34m,maria,high,apartment,,multi_listing,-1.5575777292251587,0.5522717506113561,review
airbnb,listing,Superior Doppelzimmer B4,Landstra§e,Landstraße,48.2127178,16.3884188,Private room in rental unit,Ebubekir,airbnb_host,493008351.0,16.0,https://www.airbnb.com/rooms/791416187227149834,https://a0.muscache.com/pictures/miso/Hosting-791416187227149834/original/5c52ec27-5c0d-4297-8204-fbc502699d38.jpeg,,,airbnb:791416187227149834,superior doppelzimmer b4,airbnb.com,airbnb,airbnb:791416187227149834,single,5a7debfd-f96d-426c-984e-f7d4e21bf1a3,,,,6752c72a-da46-4e23-838c-f6c794d9b89c,4.94,distance<=5m,ebubekir,high,apartment,,multi_listing,-1.559335470199585,0.5503112358701999,review
airbnb,listing,Cozy Apartment in Simmering,Simmering,Simmering,48.17719,16.40903,Entire rental unit,Muhammad Zaher,airbnb_host,684597267.0,8.0,https://www.airbnb.com/rooms/1475303776582160471,https://a0.muscache.com/pictures/prohost-api/Hosting-1475303776582160471/original/d4d640d6-6833-4eb3-b73c-c8a751ce6559.jpeg,,,airbnb:1475303776582160471,cozy apartment in simmering,airbnb.com,airbnb,airbnb:1475303776582160471,single,e2bb7795-ff31-452c-8a57-75d494b0bbae,,,,40a43dca-0532-4a37-9bf5-a6413ddac981,39.13,distance<=39m,muhammad zaher,high,apartment,,multi_listing,-1.5610836744308472,0.5483613580350656,weak
airbnb,listing,Private room in central accommodation,Wieden,Wieden,48.18897,16.36568,Private room in rental unit,Simona,airbnb_host,137944719.0,1.0,https://www.airbnb.com/rooms/19615344,https://a0.muscache.com/pictures/33f7a177-9a67-433b-90d9-d5bb572c5cc7.jpg,,,airbnb:19615344,private room in central accommodation,airbnb.com,airbnb,airbnb:19615344,single,2229d2e5-e190-45b1-a95f-e18f56740ac7,,,,5453bd57-270c-4e5d-851d-2b95b38e1849,31.21,distance<=31m,simona,high,apartment,,single_property,-1.562219500541687,0.5470945025278607,weak
airbnb,listing,Freshly renovated apartment with balcony,Innere Stadt,Innere Stadt,48.21049,16.37639,Entire rental unit,Aliz,airbnb_host,129829780.0,9.0,https://www.airbnb.com/rooms/41393576,https://a0.muscache.com/pictures/miso/Hosting-41393576/original/866ce0c0-8f9a-4a69-8930-8285ba14847d.jpeg,,,airbnb:41393576,freshly renovated apartment with balcony,airbnb.com,airbnb,airbnb:41393576,single,b18a4060-5b8a-4849-8017-3439b99ac305,,,,33b977b4-c299-4188-87f3-3af490d1d22c,30.87,distance<=31m,aliz,high,apartment,,multi_listing,-1.5625303983688354,0.5467477393915477,weak
airbnb,listing,Zentrale ruhige Familienwohnung,Mariahilf,Mariahilf,48.19477049197082,16.346443542881055,Entire rental unit,Maria Christina,airbnb_host,5702940.0,1.0,https://www.airbnb.com/rooms/1288234713032138913,https://a0.muscache.com/pictures/hosting/Hosting-1288234713032138913/original/0a4370da-921e-4324-818c-774e9d86047a.jpeg,,,airbnb:1288234713032138913,zentrale ruhige familienwohnung,airbnb.com,airbnb,airbnb:1288234713032138913,single,cce9479c-a9e2-44c8-a745-187db4f47b50,,,,f818a4e9-55e9-41db-8d06-3996c97c8e3c,28.08,distance<=28m,maria christina,high,apartment,,single_property,-1.5625717639923096,0.5467016018116778,weak
airbnb,listing,Charming Apartment Central located,Innere Stadt,Innere Stadt,48.207401019182925,16.376230549146616,Entire rental unit,Susanne,airbnb_host,33262990.0,14.0,https://www.airbnb.com/rooms/1340557204569459426,https://a0.muscache.com/pictures/miso/Hosting-1340557204569459426/original/10382923-ec35-4151-adb7-d2924b6e43d2.jpeg,,,airbnb:1340557204569459426,charming apartment central located,airbnb.com,airbnb,airbnb:1340557204569459426,single,4da240f0-647f-4fb7-8dbb-d5858fd545c1,,,,71a3da51-7c96-4743-8ef9-b3b836873b88,36.21,distance<=36m,susanne,high,apartment,,multi_listing,-1.5630249977111816,0.5461960828529884,weak
airbnb,listing,Le David City Apartment (T24),Leopoldstadt,Leopoldstadt,48.21722,16.38268,Entire rental unit,Avial,airbnb_host,530816957.0,21.0,https://www.airbnb.com/rooms/986024773542253163,https://a0.muscache.com/pictures/miso/Hosting-986024773542253163/original/cee3fdb1-2577-4efe-a2f1-5ee227e0b485.jpeg,,,airbnb:986024773542253163,le david city apartment t24,airbnb.com,airbnb,airbnb:986024773542253163,single,21c2aa82-e1c3-4b14-a2fa-58810df5fe1b,,,,8fc7da43-32a8-4feb-9e9a-a500a3d5611d,30.31,distance<=30m,avial,high,apartment,,multi_listing,-1.5633076429367065,0.5458808315507652,weak
airbnb,listing,1. District Designer Flat I City Center I WiFi,Innere Stadt,Innere Stadt,48.21167,16.36562,Entire rental unit,Mario,airbnb_host,566831684.0,108.0,https://www.airbnb.com/rooms/1487963650866394137,https://a0.muscache.com/pictures/hosting/Hosting-1487963650866394137/original/ee97c174-cc49-4c5a-a4d6-445ee804b4ba.jpeg,,,airbnb:1487963650866394137,1 district designer flat i city center i wifi,airbnb.com,airbnb,airbnb:1487963650866394137,single,ddc7d9f9-6d2f-4335-b39a-8d9ba7ac139c,,,,6521b6f1-a786-4c79-b31a-feb67256a2da,30.9,distance<=31m,mario,high,apartment,,multi_listing,-1.5638198852539062,0.5453094967360654,weak
airbnb,listing,Cosy room not far from the central train station,Wieden,Wieden,48.186924,16.3754386,Room in hotel,Yggotel Mejse,airbnb_host,580482006.0,2.0,https://www.airbnb.com/rooms/1192713471031026233,https://a0.muscache.com/pictures/prohost-api/Hosting-1192713471031026233/original/32df0ca0-5f16-4231-ae15-7a5d5cef4115.jpeg,,,airbnb:1192713471031026233,cosy room not far from the central train station,airbnb.com,airbnb,airbnb:1192713471031026233,single,1e8fd53a-6734-48f6-86d0-7dec624d5f9a,,,,02003855-592d-4314-baf9-68ae1fde9f59,7.64,distance<=8m,yggotel mejse,high,hotel,,multi_listing,-1.5638731718063354,0.5452500630236682,weak
airbnb,listing,Self-Check-IN | 7th floor | 1 BR | free Gym,Favoriten,Favoriten,48.18252102066175,16.38197316382715,Entire rental unit,Self-Check-IN,airbnb_brand_prefix,54741385.0,108.0,https://www.airbnb.com/rooms/865144151920467704,https://a0.muscache.com/pictures/miso/Hosting-865144151920467704/original/5a6bcbd0-0070-4b2e-a93f-ef7cb771dc1d.jpeg,,,airbnb:865144151920467704,self check in 7th floor 1 br free gym,airbnb.com,airbnb,airbnb:865144151920467704,single,247bbdbd-f8f0-426a-b3de-7fc5f341e389,,,,39ad3351-5edc-48e2-bfe9-64357b71a52e,23.09,distance<=23m,self check in,medium,apartment,,multi_listing,-1.5642216205596924,0.544861417069894,weak
