source,granularity,name,address,district,lat,lon,unit_type,operator_name,operator_name_source,host_id,host_listings_count,website,picture_url,phone,email,raw_id,name_norm,domain,source_names,source_record_ids,merge_confidence,canonical_id,linked_establishment_id,linked_establishment_confidence,linked_establishment_evidence,candidate_establishment_id,candidate_establishment_distance_m,candidate_establishment_evidence,operator_name_normalized,operator_identity_confidence,unit_type_normalized,hotel_chain,operator_type,embedding_score_raw,embedding_score,embedding_suggestion
airbnb,listing,Home next to Opera House,Wieden,Wieden,48.19854,16.3681,Entire rental unit,Dagmar,airbnb_host,206609141.0,2.0,https://www.airbnb.com/rooms/26431839,https://a0.muscache.com/pictures/b5a4ca9a-f43e-4a05-82f7-3bc2370870e9.jpg,,,airbnb:26431839,home next to opera house,airbnb.com,airbnb,airbnb:26431839,single,b4658418-2821-43bf-bdeb-9c31bcb8f455,,,,e801170d-48b9-4316-865c-76c9b6e18e5d,9.17,distance<=9m,dagmar,high,apartment,,multi_listing,-1.3821014165878296,0.9316507073260253,strong_review
airbnb,listing,Made to stay: Bright and Classy,Neubau,Neubau,48.20272,16.33952,Private room in rental unit,Pia-Marie,airbnb_host,3652268.0,1.0,https://www.airbnb.com/rooms/13553118,https://a0.muscache.com/pictures/357ae5ab-8b69-4f7d-aec9-08d4385d6cd0.jpg,,,airbnb:13553118,made to stay bright and classy,airbnb.com,airbnb,airbnb:13553118,single,84d3770a-5416-469f-bc5a-877bf9e27e3a,,,,098163fa-cb38-4faa-af7d-d4616483bfb6,25.96,distance<=26m,pia marie,high,apartment,,single_property,-1.3868458271026611,0.9266770117135974,strong_review
airbnb,listing,The Industrialist – Design Suite in Central Vienna,Mariahilf,Mariahilf,48.1985826,16.351493,Entire rental unit,Maurice,airbnb_host,503853597.0,4.0,https://www.airbnb.com/rooms/1459313306359684971,https://a0.muscache.com/pictures/prohost-api/Hosting-1459313306359684971/original/05b43b05-1110-4da9-ae37-9375deda903b.jpeg,,,airbnb:1459313306359684971,the industrialist design suite in central vienna,airbnb.com,airbnb,airbnb:1459313306359684971,single,3405c579-bd7e-400e-91bf-552e858f084b,,,,b724313e-5a50-44d8-a37c-51c30dd92ebf,24.45,distance<=24m,maurice,high,apartment,,multi_listing,-1.393227219581604,0.9199872230297391,strong_review
airbnb,listing,"Ruhige, aber zentrale Eigentumswohnung mit Garten",Favoriten,Favoriten,48.18161,16.37938,Entire condo,Monika,airbnb_host,237702066.0,1.0,https://www.airbnb.com/rooms/53523647,https://a0.muscache.com/pictures/miso/Hosting-53523647/original/dde5d534-1bcf-4c6c-922d-394a7d690b6e.jpeg,,,airbnb:53523647,ruhige aber zentrale eigentumswohnung mit garten,airbnb.com,airbnb,airbnb:53523647,single,dfe96692-0a3c-4197-ba77-2c3fbf1471f9,,,,c9ebedff-7b28-4107-af1a-c92868eca47f,15.68,distance<=16m,monika,high,apartment,,single_property,-1.3934249877929688,0.9197798971918784,strong_review
airbnb,listing,Lovely 2BR Apt.-Near Bahnhof Rennweg & Belvedere,Landstra§e,Landstraße,48.19402,16.38972,Entire rental unit,Souhad,airbnb_host,681853741.0,8.0,https://www.airbnb.com/rooms/1461658262148092430,https://a0.muscache.com/pictures/miso/Hosting-1461658262148092430/original/31db9a02-b77e-4462-a80e-937fbb972951.jpeg,,,airbnb:1461658262148092430,lovely 2br apt near bahnhof rennweg belvedere,airbnb.com,airbnb,airbnb:1461658262148092430,single,b4bf25b7-5f6c-4794-9aab-0fd51db2d264,,,,ab8154c9-9ea5-494b-a0e7-1da3318f50d5,48.09,distance<=48m,souhad,high,apartment,,multi_listing,-1.3987412452697754,0.9142067187318207,strong_review
airbnb,listing,Zimmer mit 3 Einzelbetten,Liesing,Liesing,48.1279234,16.3071401,Private room in bed and breakfast,Agnes,airbnb_host,319658109.0,6.0,https://www.airbnb.com/rooms/1213203764936880297,https://a0.muscache.com/pictures/miso/Hosting-1213203764936880297/original/3aac56ed-c449-41d0-8ff8-123d445074e3.jpeg,,,airbnb:1213203764936880297,zimmer mit 3 einzelbetten,airbnb.com,airbnb,airbnb:1213203764936880297,single,511e316a-88f4-45af-bd5e-692e41499edd,,,,50edc567-dc8e-49f5-9073-b5ec957c7fc6,6.05,distance<=6m,agnes,high,guest_house,,multi_listing,-1.3999935388565063,0.9128939050327691,strong_review
airbnb,listing,"Sunny, cozy and silent, close to city Center.",Josefstadt,Josefstadt,48.21339,16.34419,Private room in rental unit,Omid,airbnb_host,289087983.0,1.0,https://www.airbnb.com/rooms/38087517,https://a0.muscache.com/pictures/ead0a7ae-03cb-4ea6-a764-904b0c558f22.jpg,,,airbnb:38087517,sunny cozy and silent close to city center,airbnb.com,airbnb,airbnb:38087517,single,41132195-3d79-4213-8dfb-598c69436117,,,,6584074a-c525-4964-bce8-e5987182076b,15.5,distance<=15m,omid,high,apartment,,single_property,-1.403902530670166,0.9087960017480855,strong_review
airbnb,listing,Bright and quite flat with garden,Leopoldstadt,Leopoldstadt,48.21997,16.37809,Entire rental unit,Franck,airbnb_host,33487551.0,1.0,https://www.airbnb.com/rooms/7378123,https://a0.muscache.com/pictures/105721489/8fbb3265_original.jpg,,,airbnb:7378123,bright and quite flat with garden,airbnb.com,airbnb,airbnb:7378123,single,f3618a1e-1bb9-4eab-9b6f-ae0d93904760,,,,05607d76-5f3e-459e-aab0-cb73e6f85076,23.61,distance<=24m,franck,high,apartment,,single_property,-1.4095232486724854,0.9029036489722374,strong_review
airbnb,listing,small apartment in the heart of Vienna,Neubau,Neubau,48.19973,16.35245,Entire rental unit,Daniel,airbnb_host,71611588.0,1.0,https://www.airbnb.com/rooms/14055957,https://a0.muscache.com/pictures/bee6989f-f656-4b5c-8c49-ff4724fef7f2.jpg,,,airbnb:14055957,small apartment in the heart of vienna,airbnb.com,airbnb,airbnb:14055957,single,d216d018-4f8a-4b03-b613-396ba8816fc4,,,,0d478e5a-a739-4ef4-a920-2cff01ecc46e,28.48,distance<=28m,daniel,high,apartment,,single_property,-1.4115383625030518,0.9007911498985803,strong_review
airbnb,listing,"Vienna Residence, Philips Haus - Euro Plaza #6578",Favoriten,Favoriten,48.16871,16.34664,Entire rental unit,Vienna Residence,airbnb_brand_prefix,15935294.0,222.0,https://www.airbnb.com/rooms/1443324284017619792,https://a0.muscache.com/pictures/prohost-api/Hosting-1443324284017619792/original/32647bc7-aeea-4ea6-b185-7acf31eec003.jpeg,,,airbnb:1443324284017619792,vienna residence philips haus euro plaza 6578,airbnb.com,airbnb,airbnb:1443324284017619792,single,75088b79-ec74-4c8d-aab6-b88c2c514f36,,,,2de53e10-adf4-44c4-a1d1-173300e9940d,34.71,distance<=35m,vienna residence,medium,apartment,,multi_listing,-1.4119606018066406,0.9003485048607849,strong_review
airbnb,listing,4 Min. to Metro I 12 Min. to Inner City I Top Wifi,Landstra§e,Landstraße,48.18691755787337,16.413779436321608,Entire rental unit,Mario,airbnb_host,566831684.0,108.0,https://www.airbnb.com/rooms/1309966369776993309,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMwOTk2NjM2OTc3Njk5MzMwOQ==/original/c2fe60ac-2a9c-4ba4-baa5-6ebfc6b963ec.jpeg,,,airbnb:1309966369776993309,4 min to metro i 12 min to inner city i top wifi,airbnb.com,airbnb,airbnb:1309966369776993309,single,f4bcbf6b-2452-45c2-bc35-3d1cf07fc69f,,,,6af71938-6e19-4aeb-97d5-03160e9432ae,48.14,distance<=48m,mario,high,apartment,,multi_listing,-1.4131263494491577,0.899126419647741,strong_review
airbnb,listing,Lovely room at Ruby Marie Hotel,Neubau,Neubau,48.1965081,16.3419461,Room in hotel,Daniella,airbnb_host,580308002.0,5.0,https://www.airbnb.com/rooms/1223009504039165900,https://a0.muscache.com/pictures/prohost-api/Hosting-1223009504039165900/original/ab289361-aff3-4646-836a-6e0dbcc404d4.jpeg,,,airbnb:1223009504039165900,lovely room at ruby marie hotel,airbnb.com,airbnb,airbnb:1223009504039165900,single,8b1293d0-84c2-446f-9995-c288f832a5db,,,,98d45465-bc68-4fe5-8cfc-cae0ae5189ef,38.93,distance<=39m,daniella,high,hotel,,multi_listing,-1.4196263551712036,0.8923122854493128,strong_review
airbnb,listing,Big room with balcony and great location,Ottakring,Ottakring,48.20957,16.33758,Private room in rental unit,Michael,airbnb_host,54493581.0,2.0,https://www.airbnb.com/rooms/18816793,https://a0.muscache.com/pictures/5a788be8-d13e-4c1b-bfcb-14bb0a0893db.jpg,,,airbnb:18816793,big room with balcony and great location,airbnb.com,airbnb,airbnb:18816793,single,90ebc608-ef97-4bba-8f31-1ab542b31c72,,,,e516aa78-d759-41b6-915a-2f106750c32e,22.18,distance<=22m,michael,high,apartment,,multi_listing,-1.4212579727172852,0.8906018160443705,strong_review
airbnb,listing,Charming room in a central aristocratic apartment,Mariahilf,Mariahilf,48.19652,16.35136,Private room in rental unit,Borislav & Aneta,airbnb_host,2764320.0,7.0,https://www.airbnb.com/rooms/21865496,https://a0.muscache.com/pictures/d1cd72e0-141f-48ac-be50-c0542f92148f.jpg,,,airbnb:21865496,charming room in a central aristocratic apartment,airbnb.com,airbnb,airbnb:21865496,single,b451f8bb-81e7-451b-a2f3-ed12decf6e09,,,,7a2096b1-37b1-4d11-ad34-c0ee396e2991,49.32,distance<=49m,borislav aneta,high,apartment,,multi_listing,-1.4216710329055786,0.890168793724788,strong_review
airbnb,listing,Best Location near Hofburg  & Stephansplatz!,Innere Stadt,Innere Stadt,48.211925,16.367666,Entire rental unit,Andy,airbnb_host,7374444.0,2.0,https://www.airbnb.com/rooms/34517642,https://a0.muscache.com/pictures/3292ee16-ffa1-49a6-a771-d8a77dbb47ff.jpg,,,airbnb:34517642,best location near hofburg stephansplatz,airbnb.com,airbnb,airbnb:34517642,single,ff5f2488-cbd7-4ede-9567-9b6f75dc4115,,,,93006eb2-6d96-40d6-88d1-c479bd2b4268,36.05,distance<=36m,andy,high,apartment,,multi_listing,-1.4223023653030396,0.8895069506643237,strong_review
airbnb,listing,Deluxe Apartment with 3 Bedrooms - Opera,Innere Stadt,Innere Stadt,48.20192,16.37108,Entire rental unit,Ting Hsuan,airbnb_host,157500977.0,15.0,https://www.airbnb.com/rooms/50415989,https://a0.muscache.com/pictures/miso/Hosting-50415989/original/1e538f20-632f-42a3-a09e-e910656c2f9c.jpeg,,,airbnb:50415989,deluxe apartment with 3 bedrooms opera,airbnb.com,airbnb,airbnb:50415989,single,2f6e2fc1-6f8a-46e4-af21-c6aa0927e2bb,,,,90ecb8a9-804b-4653-9ffa-56ea4983d2f7,23.49,distance<=23m,ting hsuan,high,apartment,,multi_listing,-1.4237041473388672,0.8880374241258042,strong_review
airbnb,listing,"CityPulse Apartment ""Der schöne Arnold""",Margareten,Margareten,48.19259,16.35518,Entire rental unit,Easy Flat TEAM,airbnb_host,50945012.0,76.0,https://www.airbnb.com/rooms/20649090,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjA2NDkwOTA=/original/364a99dc-8a67-4fc7-8c76-7e37b23b1699.jpeg,,,airbnb:20649090,citypulse apartment der schone arnold,airbnb.com,airbnb,airbnb:20649090,single,3b0f450c-44b8-4441-ab89-cd056ddf0666,,,,2645253b-50d1-4df9-a3c2-82d317e62f92,44.17,distance<=44m,easy flat team,high,apartment,,multi_listing,-1.4248747825622559,0.8868102151277378,strong_review
airbnb,listing,Steiner Residences Vorgartenstraße Studio Apts.,Leopoldstadt,Leopoldstadt,48.22345,16.40614,Entire rental unit,Mary & Kiki,airbnb_host,129960877.0,52.0,https://www.airbnb.com/rooms/44751823,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NDQ3NTE4MjM=/original/c7b6a39d-5226-45b5-927e-64e7c0402f0b.jpeg,,,airbnb:44751823,steiner residences vorgartenstra e studio apts,airbnb.com,airbnb,airbnb:44751823,single,6d6a65fc-c99e-4e01-829b-c66d7c0ffb03,,,,c74bea39-3925-499e-ae26-7e060a11288c,23.12,distance<=23m,mary kiki,high,apartment,,multi_listing,-1.4249333143234253,0.8867488546778345,strong_review
airbnb,listing,Georgeous Apartment near Stephansdom - Apt 11,Innere Stadt,Innere Stadt,48.20751,16.37899,Entire rental unit,Anna & Vladan,airbnb_host,1547126.0,56.0,https://www.airbnb.com/rooms/758811,https://a0.muscache.com/pictures/miso/Hosting-758811/original/f7e1a156-b160-4db4-9b3e-818697d0e44d.jpeg,,,airbnb:758811,georgeous apartment near stephansdom apt 11,airbnb.com,airbnb,airbnb:758811,single,9041b437-99d4-4a39-90cb-f7363157ab3b,,,,2bbdca85-b761-429a-97f9-757327b2aa41,25.17,distance<=25m,anna vladan,high,apartment,,multi_listing,-1.428605318069458,0.8828993924815578,strong_review
airbnb,listing,Cozy student apartment close to central station,Wieden,Wieden,48.18642,16.37045,Private room in rental unit,Alina,airbnb_host,129402341.0,1.0,https://www.airbnb.com/rooms/30705711,https://a0.muscache.com/pictures/e41884d0-a5ec-4cfd-a597-ddd1cbfda822.jpg,,,airbnb:30705711,cozy student apartment close to central station,airbnb.com,airbnb,airbnb:30705711,single,dd30eeb3-0d09-47dd-87f0-ae0444fc0b28,,,,393ede9e-47d1-4960-ad2b-cc9fea181fb4,30.98,distance<=31m,alina,high,apartment,,single_property,-1.4322994947433472,0.8790266857971304,strong_review
airbnb,listing,Prime spot in Vienna’s historic 1st district,Innere Stadt,Innere Stadt,48.2102659,16.3784865,Room in hotel,Daniella,airbnb_host,580307924.0,5.0,https://www.airbnb.com/rooms/1222966928047495729,https://a0.muscache.com/pictures/prohost-api/Hosting-1222966928047495729/original/161577d6-2633-4a0e-897f-56f49bf36285.jpeg,,,airbnb:1222966928047495729,prime spot in vienna s historic 1st district,airbnb.com,airbnb,airbnb:1222966928047495729,single,4dfcfca2-f327-46eb-bd35-72257d717c59,,,,bab44892-e95b-4427-b9f4-68453bb53e64,0.01,distance<=0m,daniella,high,hotel,,multi_listing,-1.4347294569015503,0.8764792898483947,strong_review
airbnb,listing,Urban am See – Seestadt Wien,Donaustadt,Donaustadt,48.22608,16.50567,Entire rental unit,Sarah,airbnb_host,574661265.0,1.0,https://www.airbnb.com/rooms/1438325508927941206,https://a0.muscache.com/pictures/hosting/Hosting-1438325508927941206/original/529fd4aa-d220-4c7e-84f8-91db74408ea3.jpeg,,,airbnb:1438325508927941206,urban am see seestadt wien,airbnb.com,airbnb,airbnb:1438325508927941206,single,325a9aad-e565-4a61-9802-eba467f86621,,,,791183ce-86fa-43e0-be02-9bf45c61166c,13.53,distance<=14m,sarah,high,apartment,,single_property,-1.4355989694595337,0.8755677559958595,strong_review
airbnb,listing,Charming 77m2 rooftop apartment with 20m2 terrace,Mariahilf,Mariahilf,48.19197,16.35287,Entire rental unit,Anze,airbnb_host,12255181.0,1.0,https://www.airbnb.com/rooms/29204555,https://a0.muscache.com/pictures/81a3746b-4c30-41e2-978b-273edf780d1d.jpg,,,airbnb:29204555,charming 77m2 rooftop apartment with 20m2 terrace,airbnb.com,airbnb,airbnb:29204555,single,07287487-257b-4fce-9ec2-ab02096654dd,,,,37a15d81-f116-4b47-93b1-3d03478949ba,41.55,distance<=42m,anze,high,apartment,,single_property,-1.4382245540618896,0.8728152836758584,strong_review
airbnb,listing,Haus Max - Central 1BR Park Views,Leopoldstadt,Leopoldstadt,48.2211,16.39978,Entire condo,Olga,airbnb_host,107553706.0,5.0,https://www.airbnb.com/rooms/17992219,https://a0.muscache.com/pictures/a05f84bb-e717-4ce4-a884-e8ad5747f084.jpg,,,airbnb:17992219,haus max central 1br park views,airbnb.com,airbnb,airbnb:17992219,single,df2ff784-5ecc-45f7-a403-4b4582a13ea8,,,,d3c0d7ae-34e1-4704-a856-d74da50ef8da,36.61,distance<=37m,olga,high,apartment,,multi_listing,-1.4403870105743408,0.8705483212293285,strong_review
airbnb,listing,LUXURY DESIGN HOME VIENNA II,Innere Stadt,Innere Stadt,48.21044,16.36529,Entire rental unit,Sil,airbnb_host,305673.0,2.0,https://www.airbnb.com/rooms/50380329,https://a0.muscache.com/pictures/12614759/94d1d12f_original.jpg,,,airbnb:50380329,luxury design home vienna ii,airbnb.com,airbnb,airbnb:50380329,single,69442252-2b0f-4940-b483-60e2d4d78d07,,,,de6abfa0-2fa0-4fed-b005-3a722890aead,42.31,distance<=42m,sil,high,apartment,,multi_listing,-1.4407423734664917,0.8701757845670846,strong_review
airbnb,listing,Exclusive Ferris Wheel View Apartment,Leopoldstadt,Leopoldstadt,48.21705,16.4025,Entire rental unit,Lisa-Marie,airbnb_host,84871201.0,1.0,https://www.airbnb.com/rooms/22630035,https://a0.muscache.com/pictures/fba49beb-7340-4364-8f84-3cb6e6087d64.jpg,,,airbnb:22630035,exclusive ferris wheel view apartment,airbnb.com,airbnb,airbnb:22630035,single,26147caf-e84a-4d46-b3f6-89bfe12e6e26,,,,6a446591-0123-4722-823c-c17f6b0cb145,45.12,distance<=45m,lisa marie,high,apartment,,single_property,-1.4412091970443726,0.8696864006122548,strong_review
airbnb,listing,"Blueground | Donaustadt, great view & open plan",Donaustadt,Donaustadt,48.2261861,16.5050932,Entire rental unit,Blueground,airbnb_host,385064248.0,398.0,https://www.airbnb.com/rooms/1197589843931950605,https://a0.muscache.com/pictures/prohost-api/Hosting-1197589843931950605/original/78746144-201f-4e6e-9745-9cd3c25c40f8.jpeg,,,airbnb:1197589843931950605,blueground donaustadt great view open plan,airbnb.com,airbnb,airbnb:1197589843931950605,single,c889cd3f-ef72-4b01-9dc6-17313a411ea7,,,,791183ce-86fa-43e0-be02-9bf45c61166c,40.54,distance<=41m,blueground,high,apartment,,multi_listing,-1.4426780939102173,0.868146515757451,strong_review
airbnb,listing,74living - Homelike 2-Room Luxury #13,Leopoldstadt,Leopoldstadt,48.2241533,16.3833527,Entire condo,Franz,airbnb_host,505723548.0,10.0,https://www.airbnb.com/rooms/854175709834644527,https://a0.muscache.com/pictures/miso/Hosting-854175709834644527/original/04ce449f-1d5b-45a1-afdc-ecaaf4378b75.jpeg,,,airbnb:854175709834644527,74living homelike 2 room luxury 13,airbnb.com,airbnb,airbnb:854175709834644527,single,103fc7f0-c2dd-430f-b5c4-3e2c434478c2,,,,defb6c81-081f-45a5-9865-9589f2c4a8b5,4.08,distance<=4m,franz,high,apartment,,multi_listing,-1.4478306770324707,0.8627449216104631,strong_review
airbnb,listing,Easy access to the cafés & Belvedere Palace,Wieden,Wieden,48.186924,16.3754386,Room in hotel,Yggotel Mejse,airbnb_host,580482006.0,2.0,https://www.airbnb.com/rooms/1192713528102541504,https://a0.muscache.com/pictures/prohost-api/Hosting-1192713528102541504/original/f82e523c-589e-443b-a3d4-2f202ad58896.jpeg,,,airbnb:1192713528102541504,easy access to the cafes belvedere palace,airbnb.com,airbnb,airbnb:1192713528102541504,single,f3aefddf-f748-4ad2-91a6-75db7cfa1169,,,,abfdcd69-51ef-4444-a3e3-f3326e53b9ef,7.64,distance<=8m,yggotel mejse,high,hotel,,multi_listing,-1.4501982927322388,0.8602628851633556,strong_review
airbnb,listing,"""its beautiful here""... in vienna",Neubau,Neubau,48.19948,16.34033,Entire rental unit,Sabine,airbnb_host,8238054.0,1.0,https://www.airbnb.com/rooms/1545867,https://a0.muscache.com/pictures/miso/Hosting-1545867/original/3e331059-7a4d-42ea-bb33-e660d6263ae3.jpeg,,,airbnb:1545867,its beautiful here in vienna,airbnb.com,airbnb,airbnb:1545867,single,712de3b5-0650-4e67-b43b-be54a62f96bb,,,,51da2ef0-fce4-4102-adfd-344e27b2fc3c,38.71,distance<=39m,sabine,high,apartment,,single_property,-1.450991153717041,0.8594317072564168,strong_review
airbnb,listing,Charmy room in the 7th district,Neubau,Neubau,48.20126,16.34062,Private room in rental unit,Silke,airbnb_host,78126623.0,1.0,https://www.airbnb.com/rooms/19431479,https://a0.muscache.com/pictures/b48927e3-4786-4963-9869-87b95141328f.jpg,,,airbnb:19431479,charmy room in the 7th district,airbnb.com,airbnb,airbnb:19431479,single,5c0fbbe4-b098-42de-b3c3-c49861655160,,,,50fa98be-0d9a-45f5-b20c-f7d4f083b4e4,13.13,distance<=13m,silke,high,apartment,,single_property,-1.4524184465408325,0.8579354370594873,strong_review
