source,granularity,name,address,district,lat,lon,unit_type,operator_name,operator_name_source,host_id,host_listings_count,website,picture_url,phone,email,raw_id,name_norm,domain,source_names,source_record_ids,merge_confidence,canonical_id,linked_establishment_id,linked_establishment_confidence,linked_establishment_evidence,candidate_establishment_id,candidate_establishment_distance_m,candidate_establishment_evidence,operator_name_normalized,operator_identity_confidence,unit_type_normalized,hotel_chain,operator_type,embedding_score_raw,embedding_score,embedding_suggestion
airbnb,listing,Classy Viennese Apartment,Neubau,Neubau,48.2010933,16.3532849,Entire rental unit,Riva,airbnb_host,490354529.0,6.0,https://www.airbnb.com/rooms/1127540310652873661,https://a0.muscache.com/pictures/hosting/Hosting-1127540310652873661/original/1bf46d89-b6f7-4a17-8ef9-76e737ff88c5.jpeg,,,airbnb:1127540310652873661,classy viennese apartment,airbnb.com,airbnb,airbnb:1127540310652873661,single,09a02191-c811-4410-9023-bd694de898fb,,,,72713e94-30e5-476e-82fd-209950318d2f,4.37,distance<=4m,riva,high,apartment,,multi_listing,-1.730241298675537,0.4662590963615579,weak
airbnb,listing,District One - Hideaway Hostel,Innere Stadt,Innere Stadt,48.2129079,16.3684478,Private room in hostel,Joachim,airbnb_host,511689935.0,73.0,https://www.airbnb.com/rooms/1478218409028700226,https://a0.muscache.com/pictures/hosting/Hosting-1478218409028700226/original/96d673e6-df67-4ba7-8df9-159e2843cfcf.jpeg,,,airbnb:1478218409028700226,district one hideaway hostel,airbnb.com,airbnb,airbnb:1478218409028700226,single,9f95ed96-75b1-4917-8e9b-7ea0aa94d198,,,,fc50df9c-9a67-4c36-824a-18182e0442bb,15.1,distance<=15m,joachim,high,hostel,,multi_listing,-1.730277180671692,0.46622052544354314,weak
airbnb,listing,"Central, Cozy Studio!",Mariahilf,Mariahilf,48.19228,16.35304,Entire rental unit,Albin,airbnb_host,55667376.0,1.0,https://www.airbnb.com/rooms/17987958,https://a0.muscache.com/pictures/ffcb8c19-1fb4-476a-b31f-f7df3c5c68a3.jpg,,,airbnb:17987958,central cozy studio,airbnb.com,airbnb,airbnb:17987958,single,60843199-6c8a-488a-84c0-85dbfd612e1d,,,,6e629b3d-9fa6-490a-a57c-9cacf4aac107,15.51,distance<=16m,albin,high,apartment,,single_property,-1.7307101488113403,0.4657551115756707,weak
airbnb,listing,"Nr 3 Apartment im Biedermeierhaus, ebenerdig",Neubau,Neubau,48.20091,16.34603,Entire rental unit,Christiana,airbnb_host,9719601.0,15.0,https://www.airbnb.com/rooms/4758954,https://a0.muscache.com/pictures/d0159515-15e1-4472-954f-a55f35eab8be.jpg,,,airbnb:4758954,nr 3 apartment im biedermeierhaus ebenerdig,airbnb.com,airbnb,airbnb:4758954,single,c817fc88-8139-4353-a404-fa75346c9387,,,,5b1e7d2e-1333-4f94-98b4-5f4251669acf,13.35,distance<=13m,christiana,high,apartment,,multi_listing,-1.7314634323120117,0.4649453785825303,weak
airbnb,listing,LONG TERM Center Room +private shower+sink,Margareten,Margareten,48.19465,16.36058,Private room in rental unit,Michael,airbnb_host,518644.0,33.0,https://www.airbnb.com/rooms/429820,https://a0.muscache.com/pictures/5309ff25-7e3a-46f6-83d6-6d596392e472.jpg,,,airbnb:429820,long term center room private shower sink,airbnb.com,airbnb,airbnb:429820,single,767c362a-e91f-4977-bfa1-ced7387302a9,,,,874588a7-9361-4298-94ad-bfcd8d43a399,37.37,distance<=37m,michael,high,apartment,,multi_listing,-1.7319682836532593,0.46440269473604356,weak
airbnb,listing,Vienna Hietzinger Hauptstraße |Queen Room +Terrace,Hietzing,Hietzing,48.1864013,16.300567,Room in hotel,Limehome,airbnb_host,418270816.0,957.0,https://www.airbnb.com/rooms/1481066701084173423,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTQ4MTA2NjcwMTA4NDE3MzQyMw==/original/033351bf-692b-4f34-af4a-36321b3c1950.jpeg,,,airbnb:1481066701084173423,vienna hietzinger hauptstra e queen room terrace,airbnb.com,airbnb,airbnb:1481066701084173423,single,f50651ad-b81c-48e0-bde4-2c40043f7887,,,,4ff73753-eb88-4bea-8d81-fe3754313e03,37.88,distance<=38m,limehome,high,hotel,,multi_listing,-1.7320122718811035,0.46435541012226467,weak
airbnb,listing,Style and comfort in a Design Hotel,Neubau,Neubau,48.2048309,16.3436502,Room in hotel,Max Brown Seventh District,airbnb_host,568852681.0,5.0,https://www.airbnb.com/rooms/1340451253452840079,https://a0.muscache.com/pictures/prohost-api/Hosting-1340451253452840079/original/96ca13a8-8bba-4c88-afe8-01590ccb357d.jpeg,,,airbnb:1340451253452840079,style and comfort in a design hotel,airbnb.com,airbnb,airbnb:1340451253452840079,single,16043999-5b0b-41ef-8862-1925cc3b12c5,,,,848b0d2c-ae5a-4f8c-ae5f-470b9c814f2e,31.72,"distance<=32m + token_overlap=brown,district,max",max brown seventh district,high,hotel,,multi_listing,-1.7323713302612305,0.46396944465694756,weak
airbnb,listing,Deluxe New Studio l 10 Min walk to Centre,Leopoldstadt,Leopoldstadt,48.21787244586445,16.387309487092182,Entire rental unit,Morris,airbnb_host,451388163.0,26.0,https://www.airbnb.com/rooms/1449713623489678284,https://a0.muscache.com/pictures/hosting/Hosting-1449713623489678284/original/e8200f87-8e91-4031-a21d-c9da63c58c1d.jpeg,,,airbnb:1449713623489678284,deluxe new studio l 10 min walk to centre,airbnb.com,airbnb,airbnb:1449713623489678284,single,710cdf29-ba4e-4c0c-b902-3a62812f64a0,,,,9cfca8ad-2d2f-476b-baf7-850a6c489d0b,24.36,distance<=24m,morris,high,apartment,,multi_listing,-1.7323812246322632,0.4639588088224119,weak
airbnb,listing,STYLISH LOFT APARTMENT IN THE HEART OF VIENNA,Neubau,Neubau,48.20335388183594,16.35614013671875,Entire rental unit,Tina,airbnb_host,314982213.0,4.0,https://www.airbnb.com/rooms/40628453,https://a0.muscache.com/pictures/bb4b27e5-bff4-4a98-83f7-f4882a55d440.jpg,,,airbnb:40628453,stylish loft apartment in the heart of vienna,airbnb.com,airbnb,airbnb:40628453,single,00d891cb-4ec5-46fd-97b4-972ae98eede3,,,,985ec33b-eec2-42a9-9905-f9e92936f4ab,25.17,distance<=25m,tina,high,apartment,,multi_listing,-1.7330363988876343,0.4632545371765345,weak
airbnb,listing,cosy appartment close to stadthalle,Neubau,Neubau,48.20421,16.33975,Entire rental unit,Georg,airbnb_host,31807803.0,1.0,https://www.airbnb.com/rooms/6131247,https://a0.muscache.com/pictures/76411774/22962720_original.jpg,,,airbnb:6131247,cosy appartment close to stadthalle,airbnb.com,airbnb,airbnb:6131247,single,7b06ff3a-1f65-4450-96b8-ff19b80e17db,,,,adf9e82c-a4a9-4e41-91ee-d6a5275b044e,35.66,distance<=36m,georg,high,apartment,,single_property,-1.733486294746399,0.4627709270616252,weak
